SNR,0.2,0.3,0.4,0.5,0.6
5.0,2.012153651070396,2.114713841013676,2.2139070970450287,2.4668631148567886,2.7360271517931145
15.0,1.7269573545574948,1.6702743766370791,1.6308103518239363,1.6001506551979752,1.597163796161105
25.0,1.8267102659796643,1.754433382701374,1.6833225354641288,1.6333391608557337,1.5767258617015842
35.0,1.839721443993815,1.7674290974737001,1.6944088048373782,1.6456759784325,1.588549035093999
