SNR,0.2,0.3,0.4,0.5,0.6
5.0,0.2184347535556714,0.23073523100862783,0.22577266445673227,0.2335739634183335,0.27759247597147013
15.0,0.1868054790460235,0.2027979304287164,0.20613930645467257,0.2111518893458666,0.21614263007904544
25.0,0.18739051477139487,0.19568012455976655,0.20208702673475676,0.20097670007450305,0.20766470126268288
35.0,0.18689261954140413,0.20134104488000706,0.20143690619584528,0.2005827143538693,0.20015039786289587
