SNR,0.2,0.3,0.4,0.5,0.6
5.0,2.2275202821276694,2.2627894595204823,2.413911010146854,2.6225919655620977,2.875199040209916
15.0,1.8952520648903335,1.8060280071657946,1.7960373957221198,1.8165109919913238,1.865493355016673
25.0,1.8809706863284,1.836478688163622,1.8005634834874078,1.7776629361852743,1.7616519058634905
35.0,1.8952966450229851,1.8454174846774676,1.8086140224957923,1.7845771729179318,1.763671228058094
